,Name,Team,Games,PassComp,PassAtt,PassYards,PassTD,INT,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
4525,JayCutler,CHI,1.0,22.0,35.0,237.0,3.0,2.0,5.0,24.0,0.0,26.3,26.3,2010.0,10
4580,JayCutler,CHI,1.0,16.0,25.0,156.0,0.0,1.0,4.0,28.0,0.0,10.6,10.6,2010.0,11
4596,JayCutler,CHI,1.0,14.0,21.0,247.0,4.0,0.0,7.0,17.0,0.0,30.1,30.1,2010.0,12
4645,JayCutler,CHI,1.0,21.0,26.0,234.0,1.0,0.0,5.0,12.0,0.0,16.9,16.9,2010.0,13
4698,JayCutler,CHI,1.0,12.0,26.0,152.0,0.0,2.0,2.0,21.0,0.0,9.7,9.7,2010.0,14
4724,JayCutler,CHI,1.0,14.0,24.0,194.0,3.0,1.0,1.0,-1.0,0.0,21.6,21.6,2010.0,15
4758,JayCutler,CHI,1.0,13.0,25.0,215.0,3.0,1.0,4.0,3.0,1.0,29.1,29.1,2010.0,16
4822,JayCutler,CHI,1.0,21.0,39.0,168.0,0.0,2.0,2.0,8.0,0.0,9.2,9.2,2010.0,17
4852,JayCutler,CHI,1.0,22.0,32.0,312.0,2.0,1.0,0.0,0.0,0.0,23.6,23.6,2011.0,1
4903,JayCutler,CHI,1.0,19.0,45.0,244.0,1.0,0.0,1.0,12.0,0.0,17.4,17.4,2011.0,2
4931,JayCutler,CHI,1.0,21.0,37.0,302.0,2.0,2.0,3.0,11.0,0.0,24.2,24.2,2011.0,3
4990,JayCutler,CHI,1.0,9.0,17.0,102.0,0.0,1.0,1.0,2.0,0.0,5.3,5.3,2011.0,4
5016,JayCutler,CHI,1.0,28.0,38.0,249.0,1.0,0.0,2.0,3.0,0.0,16.8,16.8,2011.0,5
5040,JayCutler,CHI,1.0,21.0,31.0,267.0,2.0,0.0,0.0,0.0,0.0,21.4,21.4,2011.0,6
5081,JayCutler,CHI,1.0,17.0,32.0,226.0,1.0,2.0,1.0,-1.0,0.0,15.2,15.2,2011.0,7
5150,JayCutler,CHI,1.0,18.0,32.0,208.0,2.0,0.0,1.0,0.0,0.0,18.4,18.4,2011.0,9
5198,JayCutler,CHI,1.0,9.0,19.0,123.0,0.0,0.0,4.0,18.0,0.0,8.0,8.0,2011.0,10
5217,JayCutler,CHI,1.0,18.0,31.0,286.0,2.0,1.0,5.0,10.0,1.0,29.3,29.3,2011.0,11
5506,JayCutler,CHI,1.0,21.0,35.0,333.0,2.0,1.0,4.0,-4.0,0.0,24.3,24.3,2012.0,1
5564,JayCutler,CHI,1.0,11.0,27.0,126.0,1.0,4.0,1.0,12.0,0.0,11.5,11.5,2012.0,2
5600,JayCutler,CHI,1.0,17.0,31.0,183.0,0.0,1.0,4.0,18.0,0.0,11.0,11.0,2012.0,3
5623,JayCutler,CHI,1.0,18.0,24.0,275.0,2.0,0.0,3.0,0.0,0.0,21.8,21.8,2012.0,4
5653,JayCutler,CHI,1.0,23.0,39.0,292.0,2.0,1.0,2.0,22.0,0.0,24.8,24.8,2012.0,5
5730,JayCutler,CHI,1.0,16.0,31.0,150.0,1.0,0.0,3.0,34.0,0.0,14.9,14.9,2012.0,7
5765,JayCutler,CHI,1.0,19.0,28.0,186.0,1.0,1.0,1.0,4.0,0.0,13.7,13.7,2012.0,8
5781,JayCutler,CHI,1.0,19.0,26.0,229.0,3.0,0.0,1.0,12.0,0.0,24.7,24.7,2012.0,9
5838,JayCutler,CHI,1.0,7.0,14.0,40.0,0.0,2.0,3.0,37.0,0.0,5.7,5.7,2012.0,10
5903,JayCutler,CHI,1.0,23.0,31.0,188.0,1.0,1.0,3.0,9.0,0.0,14.3,14.3,2012.0,12
5923,JayCutler,CHI,1.0,17.0,26.0,233.0,2.0,0.0,4.0,27.0,0.0,22.4,22.4,2012.0,13
5964,JayCutler,CHI,1.0,22.0,44.0,260.0,1.0,2.0,2.0,16.0,0.0,18.6,18.6,2012.0,14
6013,JayCutler,CHI,1.0,12.0,21.0,135.0,1.0,1.0,1.0,9.0,0.0,11.7,11.7,2012.0,15
6052,JayCutler,CHI,1.0,12.0,26.0,146.0,1.0,0.0,3.0,8.0,0.0,12.1,12.1,2012.0,16
6080,JayCutler,CHI,1.0,18.0,31.0,257.0,1.0,0.0,5.0,29.0,0.0,19.8,19.8,2012.0,17
6126,JayCutler,CHI,1.0,21.0,33.0,242.0,2.0,1.0,3.0,16.0,0.0,21.7,21.7,2013.0,1
6147,JayCutler,CHI,1.0,28.0,39.0,290.0,3.0,2.0,3.0,9.0,0.0,27.4,27.4,2013.0,2
6201,JayCutler,CHI,1.0,20.0,30.0,159.0,1.0,0.0,4.0,11.0,0.0,13.1,13.1,2013.0,3
6219,JayCutler,CHI,1.0,27.0,47.0,317.0,2.0,3.0,1.0,9.0,0.0,24.8,24.8,2013.0,4
6250,JayCutler,CHI,1.0,24.0,33.0,358.0,2.0,0.0,4.0,27.0,0.0,28.6,28.6,2013.0,5
6289,JayCutler,CHI,1.0,24.0,36.0,262.0,2.0,0.0,3.0,20.0,0.0,23.1,23.1,2013.0,6
6344,JayCutler,CHI,1.0,3.0,8.0,28.0,0.0,1.0,0.0,0.0,0.0,1.4,1.4,2013.0,7
6423,JayCutler,CHI,1.0,21.0,40.0,250.0,1.0,1.0,0.0,0.0,0.0,16.5,16.5,2013.0,10
6592,JayCutler,CHI,1.0,22.0,31.0,265.0,3.0,2.0,3.0,11.0,0.0,26.4,26.4,2013.0,15
6630,JayCutler,CHI,1.0,20.0,35.0,222.0,1.0,1.0,2.0,15.0,0.0,16.6,16.6,2013.0,16
6672,JayCutler,CHI,1.0,15.0,24.0,226.0,2.0,1.0,0.0,0.0,0.0,19.3,19.3,2013.0,17
6697,JayCutler,CHI,1.0,34.0,49.0,349.0,2.0,2.0,0.0,0.0,0.0,25.5,25.5,2014.0,1
6729,JayCutler,CHI,1.0,23.0,34.0,176.0,4.0,0.0,5.0,25.0,0.0,27.3,27.3,2014.0,2
6778,JayCutler,CHI,1.0,23.0,38.0,225.0,2.0,0.0,5.0,14.0,0.0,20.7,20.7,2014.0,3
6818,JayCutler,CHI,1.0,22.0,34.0,256.0,2.0,2.0,3.0,29.0,0.0,23.7,23.7,2014.0,4
6841,JayCutler,CHI,1.0,28.0,36.0,289.0,2.0,2.0,3.0,22.0,1.0,30.7,30.7,2014.0,5
6886,JayCutler,CHI,1.0,26.0,38.0,381.0,1.0,0.0,5.0,11.0,0.0,24.2,24.2,2014.0,6
6930,JayCutler,CHI,1.0,21.0,34.0,190.0,1.0,1.0,2.0,3.0,0.0,13.8,13.8,2014.0,7
6954,JayCutler,CHI,1.0,20.0,30.0,227.0,3.0,1.0,1.0,6.0,0.0,24.0,24.0,2014.0,8
7021,JayCutler,CHI,1.0,22.0,37.0,272.0,1.0,2.0,2.0,0.0,0.0,17.6,17.6,2014.0,10
7042,JayCutler,CHI,1.0,31.0,43.0,330.0,3.0,2.0,5.0,21.0,0.0,30.6,30.6,2014.0,11
7096,JayCutler,CHI,1.0,17.0,27.0,130.0,1.0,0.0,0.0,0.0,0.0,10.5,10.5,2014.0,12
7115,JayCutler,CHI,1.0,31.0,48.0,280.0,2.0,2.0,1.0,-1.0,0.0,21.9,21.9,2014.0,13
7143,JayCutler,CHI,1.0,32.0,46.0,341.0,2.0,1.0,2.0,9.0,1.0,32.0,32.0,2014.0,14
7186,JayCutler,CHI,1.0,17.0,31.0,194.0,2.0,3.0,1.0,20.0,0.0,19.7,19.7,2014.0,15
7275,JayCutler,CHI,1.0,23.0,36.0,172.0,0.0,0.0,3.0,39.0,0.0,12.5,12.5,2014.0,17
34,JayFiedler,MIA,1.0,5.0,13.0,42.0,0.0,2.0,1.0,0.0,0.0,2.1,2.1,2004.0,1
148,JayFiedler,MIA,1.0,18.0,33.0,206.0,0.0,2.0,2.0,13.0,0.0,11.6,11.6,2004.0,4
180,JayFiedler,MIA,1.0,20.0,41.0,251.0,1.0,1.0,3.0,6.0,0.0,17.2,17.2,2004.0,5
220,JayFiedler,MIA,1.0,12.0,23.0,136.0,1.0,1.0,1.0,10.0,0.0,11.8,11.8,2004.0,6
245,JayFiedler,MIA,1.0,13.0,17.0,203.0,2.0,0.0,2.0,-2.0,0.0,18.0,18.0,2004.0,7
282,JayFiedler,MIA,1.0,20.0,41.0,218.0,2.0,2.0,1.0,26.0,0.0,21.5,21.5,2004.0,8
333,JayFiedler,MIA,1.0,12.0,21.0,129.0,1.0,0.0,2.0,6.0,0.0,11.1,11.1,2004.0,9
421,JayFiedler,MIA,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2004.0,11
717,JayFiedler,NYJ,1.0,6.0,10.0,88.0,1.0,0.0,1.0,0.0,0.0,8.4,8.4,2005.0,1
805,JayFiedler,NYJ,1.0,2.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2005.0,3
386,JeffBlake,PHI,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,-0.2,-0.2,2004.0,10
632,JeffBlake,PHI,1.0,4.0,14.0,41.0,0.0,0.0,1.0,8.0,0.0,2.9,2.9,2004.0,16
673,JeffBlake,PHI,1.0,14.0,23.0,85.0,1.0,1.0,0.0,0.0,0.0,8.3,8.3,2004.0,17
769,JeffBlake,CHI,1.0,1.0,1.0,11.0,0.0,0.0,1.0,-1.0,0.0,0.5,0.5,2005.0,2
